date,rssd_id,product,bank0_b,bank0_s,bank1_b,bank1_s,bank2_b,bank2_s,bank3_b,bank3_s
2022-12-31,971959,Comm. & Industrial,3.385180597,3.334109716,4.932292035,5.424091096,6.07300182,0.577648852,1.817501086,0
2023-03-31,971959,Comm. & Industrial,3.589995853,3.518216303,5.444055637,5.985214007,6.319013667,0.399828739,1.836099232,0
2023-06-30,971959,Comm. & Industrial,3.522642645,3.430468788,5.248933636,6.023611757,5.896197515,0.481983438,1.811357582,0
2023-09-30,971959,Comm. & Industrial,3.58060776,3.355420509,5.112622145,5.955545099,6.321703354,1.129352822,1.82921422,0
2023-12-31,971959,Comm. & Industrial,3.648318237,3.298229656,5.04052417,5.851500334,6.513061595,1.726198985,1.858100523,0
2024-03-31,971959,Comm. & Industrial,3.605190681,3.25550975,5.010966726,5.767420788,6.645909889,2.354519103,1.898754159,0
2020-12-31,971959,Comm. Real Estate,24.82959726,24.82959726,7.485373661,7.485373661,3.611034169,3.611034169,0,0
2021-03-31,971959,Comm. Real Estate,24.52487659,23.48193231,8.39089902,8.012896053,3.885706806,3.799087415,3.80E-06,0
2021-06-30,971959,Comm. Real Estate,23.38132379,21.13246192,8.300347092,8.526010396,4.030531346,4.15627545,2.27E-05,1.98E-06
2021-09-30,971959,Comm. Real Estate,25.26385805,21.78859066,8.11250319,9.191625195,4.111261436,4.560308061,3.09E-05,0
2021-12-31,971959,Comm. Real Estate,27.03941559,22.34958053,7.821645205,9.822173625,4.126473469,4.937787035,3.40E-05,3.34E-06
2022-03-31,971959,Comm. Real Estate,23.636115,17.71749878,8.091706893,11.14440342,4.121494701,5.350769537,3.16E-05,2.67E-06
2022-06-30,971959,Comm. Real Estate,25.10092128,18.02163646,7.64813552,11.88312857,4.097800648,5.780808577,3.61E-05,0
2022-09-30,971959,Comm. Real Estate,25.20561612,17.01891078,7.117835275,12.64997204,4.033519838,6.189980434,3.80E-05,0
2022-12-31,971959,Comm. Real Estate,20.71911025,11.51637443,6.57389686,13.17141878,3.99647641,6.57156505,4.37E-05,0
2023-03-31,971959,Comm. Real Estate,21.42748826,11.24496153,6.67775373,14.16605019,3.980487244,6.907730991,5.20E-05,0
2023-06-30,971959,Comm. Real Estate,21.27699676,11.0863647,5.804819895,14.43297912,3.676270423,7.00284003,5.60E-05,0
2023-09-30,971959,Comm. Real Estate,21.16612786,11.25130059,5.358641072,14.13872471,3.493714382,6.922385254,4.75E-05,0
2023-12-31,971959,Comm. Real Estate,21.0977464,11.64068337,5.028563168,13.7385067,3.357449804,6.781797186,4.48E-05,0
2024-03-31,971959,Comm. Real Estate,21.02868856,12.21625576,4.803785097,13.32191318,3.266320791,6.611939498,4.38E-05,0
2020-12-31,976703,Credit Cards,0,0,0,0,0,0,65.09484044,65.09484044
2021-03-31,976703,Credit Cards,0,0,0,0,0,0,69.65415862,68.90503786
2021-06-30,976703,Credit Cards,0,0,0,0,0,0,72.97017706,74.62326542
2021-09-30,976703,Credit Cards,0,0,0,0,0,0,75.5505288,80.90419233
2021-12-31,976703,Credit Cards,0,0,0,0,0,0,77.57064733,87.20488473
2022-03-31,976703,Credit Cards,0,0,0,0,0,0,79.19054452,93.83093924
2022-06-30,976703,Credit Cards,0,0,0,0,0,0,80.57924499,100.7743792
2022-09-30,976703,Credit Cards,0,0,0,0,0,0,81.73675295,108.0071476
2022-12-31,976703,Credit Cards,0,0,0,0,0,0,82.8352241,114.4576749
2023-03-31,976703,Credit Cards,0,0,0,0,0,0,84.06860733,120.2801815
2023-06-30,976703,Credit Cards,0,0,0,0,0,0,80.79226663,122.0706792
2023-09-30,976703,Credit Cards,0,0,0,0,0,0,78.89405095,121.7308531
2023-12-31,976703,Credit Cards,0,0,0,0,0,0,77.52618242,120.5959337
2024-03-31,976703,Credit Cards,0,0,0,0,0,0,76.67775792,119.0240482
2020-12-31,976703,Jr Mortgage & HELOC,0,0,0,0,0,0,0,0
2021-03-31,976703,Jr Mortgage & HELOC,0,0,0,0,0,0,0,0
2021-06-30,976703,Jr Mortgage & HELOC,0,0,0,0,0,0,0,0
2021-09-30,976703,Jr Mortgage & HELOC,0,0,0,0,0,0,0,0
2021-12-31,976703,Jr Mortgage & HELOC,0,0,0,0,0,0,0,0
2022-03-31,976703,Jr Mortgage & HELOC,0,0,0,0,0,0,0,0
2022-06-30,976703,Jr Mortgage & HELOC,0,0,0,0,0,0,0,0
2022-09-30,976703,Jr Mortgage & HELOC,0,0,0,0,0,0,0,0
2022-12-31,976703,Jr Mortgage & HELOC,0,0,0,0,0,0,0,0
2023-03-31,976703,Jr Mortgage & HELOC,0,0,0,0,0,0,0,0
2023-06-30,976703,Jr Mortgage & HELOC,0,0,0,0,0,0,0,0
2023-09-30,976703,Jr Mortgage & HELOC,0,0,0,0,0,0,0,0
2023-12-31,976703,Jr Mortgage & HELOC,0,0,0,0,0,0,0,0
2024-03-31,976703,Jr Mortgage & HELOC,0,0,0,0,0,0,0,0
2020-12-31,976703,Comm. & Industrial,0,0,125.1541504,125.1541504,61.33014456,61.33014456,34.85091157,34.85091157
2021-03-31,976703,Comm. & Industrial,0,0,199.6488944,230.6330154,81.62558648,74.41519748,49.84083033,44.68539536
2021-06-30,976703,Comm. & Industrial,0,0,410.5402396,528.5381027,177.4945942,144.4647479,70.37839443,61.60131452
2021-09-30,976703,Comm. & Industrial,0,0,6375.967532,8940.156153,21536.85141,15623.94201,112.9453576,96.74152476
2021-12-31,976703,Comm. & Industrial,0,0,3931.527004,5899.443651,14247.2752,9397.234576,252.7574348,212.4271519
2022-03-31,976703,Comm. & Industrial,0,0,2689.231552,4260.145368,8120.167373,4085.836908,0,0
2022-06-30,976703,Comm. & Industrial,0,0,880.7661869,2130.18616,6452.174961,3078.407012,0,0
2022-09-30,976703,Comm. & Industrial,0,0,695.6756529,1696.861219,5488.336895,2633.693378,0,0
2022-12-31,976703,Comm. & Industrial,0,0,568.9817107,1378.532381,4768.884438,2337.436511,0,0
2023-03-31,976703,Comm. & Industrial,0,0,497.8358816,1157.754512,3700.799695,1616.167724,0,0
2023-06-30,976703,Comm. & Industrial,0,0,397.1659163,849.8628591,3122.161494,1469.548371,0,0
2023-09-30,976703,Comm. & Industrial,0,0,337.9402985,635.8949647,2704.012484,1426.295947,0,0
2023-12-31,976703,Comm. & Industrial,0,0,297.5327089,479.0952412,2385.443609,1426.657333,0,0
2024-03-31,976703,Comm. & Industrial,0,0,267.2057445,364.4985788,2138.473872,1442.709849,0,0
2020-12-31,976703,Comm. Real Estate,0,0,0,0,0,0,0,0
2021-03-31,976703,Comm. Real Estate,0,0,0,0,0,0,0,0
2021-06-30,976703,Comm. Real Estate,0,0,0,0,0,0,0,0
2021-09-30,976703,Comm. Real Estate,0,0,0,0,0,0,0,0
2021-12-31,976703,Comm. Real Estate,0,0,0,0,0,0,0,0
2022-03-31,976703,Comm. Real Estate,0,0,0,0,0,0,0,0
2022-06-30,976703,Comm. Real Estate,0,0,0,0,0,0,0,0
2022-09-30,976703,Comm. Real Estate,0,0,0,0,0,0,0,0
2022-12-31,976703,Comm. Real Estate,0,0,0,0,0,0,0,0
2023-03-31,976703,Comm. Real Estate,0,0,0,0,0,0,0,0
2023-06-30,976703,Comm. Real Estate,0,0,0,0,0,0,0,0
2023-09-30,976703,Comm. Real Estate,0,0,0,0,0,0,0,0
2023-12-31,976703,Comm. Real Estate,0,0,0,0,0,0,0,0
2024-03-31,976703,Comm. Real Estate,0,0,0,0,0,0,0,0
2020-12-31,978118,Credit Cards,27.80418023,27.80418023,0,0,0,0,65.09484044,65.09484044
2021-03-31,978118,Credit Cards,29.94409975,29.37277425,0,0,0,0,69.65415862,68.90503786
2021-06-30,978118,Credit Cards,32.01604128,30.70820888,0,0,0,0,72.97017706,74.62326542
2021-09-30,978118,Credit Cards,34.49652398,32.05495999,0,0,0,0,75.5505288,80.90419233
2021-12-31,978118,Credit Cards,37.08451957,33.54426108,0,0,0,0,77.57064733,87.20488473
2022-03-31,978118,Credit Cards,32.6789561,27.86439252,0,0,0,0,79.19054452,93.83093924
2022-06-30,978118,Credit Cards,35.62071607,29.3605809,0,0,0,0,80.57924499,100.7743792
2022-09-30,978118,Credit Cards,38.8958038,31.04307481,0,0,0,0,81.73675295,108.0071476
2022-12-31,978118,Credit Cards,42.39742,32.92570257,0,0,0,0,82.8352241,114.4576749
2023-03-31,978118,Credit Cards,46.46997319,35.08624749,0,0,0,0,84.06860733,120.2801815
2023-06-30,978118,Credit Cards,48.45417949,35.74449291,0,0,0,0,80.79226663,122.0706792
2023-09-30,978118,Credit Cards,50.79181657,37.02397911,0,0,0,0,78.89405095,121.7308531
2023-12-31,978118,Credit Cards,53.00410751,38.62662965,0,0,0,0,77.52618242,120.5959337
2024-03-31,978118,Credit Cards,55.51225832,40.43363446,0,0,0,0,76.67775792,119.0240482
2020-12-31,978118,Jr Mortgage & HELOC,2.032092709,2.032092709,8.309167334,8.309167334,4.880886146,4.880886146,44.3932537,44.3932537
2021-03-31,978118,Jr Mortgage & HELOC,2.108787687,2.053181237,9.197865121,9.551097209,5.336120478,5.373033851,54.88900324,52.43926645
2021-06-30,978118,Jr Mortgage & HELOC,2.16500724,2.087259776,9.230527956,10.02589931,5.779303038,5.798703624,62.88348331,57.92307273
2021-09-30,978118,Jr Mortgage & HELOC,2.244017233,2.111956288,9.269621675,10.54387575,6.254574927,6.221420331,72.29249997,64.37722057
2021-12-31,978118,Jr Mortgage & HELOC,2.345232359,2.135899379,9.293040769,11.03275128,6.735956141,6.62140086,54.85258373,43.41256295
2022-03-31,978118,Jr Mortgage & HELOC,1.442103667,1.138377276,8.963205651,11.15114063,6.843758695,6.638863029,64.88695809,49.67579086
2022-06-30,978118,Jr Mortgage & HELOC,1.539779217,1.146058814,9.955916885,12.54046115,7.352139732,7.028039571,80.5512776,61.2346208
2022-09-30,978118,Jr Mortgage & HELOC,1.635362854,1.15264616,9.649090958,12.57378436,7.845833148,7.380569655,95.39633507,71.44720609
2022-12-31,978118,Jr Mortgage & HELOC,1.726890313,1.154969521,9.723418455,12.9210372,8.145578986,7.536132987,114.5513244,84.81858335
2023-03-31,978118,Jr Mortgage & HELOC,1.802635326,1.14980282,9.783943274,13.18800668,6.364676697,5.612589592,143.4448995,106.7457327
2023-06-30,978118,Jr Mortgage & HELOC,1.801868279,1.123623938,9.811483931,13.03503509,6.309380392,5.381461917,164.6164878,125.1986988
2023-09-30,978118,Jr Mortgage & HELOC,1.826522035,1.096641074,9.824399952,12.72802849,6.277412943,5.238614458,194.3259802,151.2970336
2023-12-31,978118,Jr Mortgage & HELOC,1.838747776,1.102824584,9.825416956,12.33655159,6.258548314,5.160431589,237.2565265,190.4630785
2024-03-31,978118,Jr Mortgage & HELOC,1.842420174,1.138452857,9.853314819,11.90190283,6.245578121,5.14136138,304.4250547,253.1831359
2020-12-31,978118,Comm. & Industrial,2.704384419,2.704384419,14.70321658,14.70321658,298.8152385,298.8152385,26.33221352,26.33221352
2021-03-31,978118,Comm. & Industrial,2.751041667,2.600686238,14.26004926,14.23169834,265.8635812,327.9344493,27.75448072,27.4518879
2021-06-30,978118,Comm. & Industrial,2.826335936,2.530435488,15.20761976,15.60256041,233.679089,373.2582456,28.15791003,31.12303381
2021-09-30,978118,Comm. & Industrial,2.62898613,2.19667848,15.39691368,16.45961881,205.573789,436.822564,29.76265719,36.59858335
2021-12-31,978118,Comm. & Industrial,2.668222853,2.159757371,16.32814114,18.22627667,177.2565923,502.563532,27.81130373,38.44411308
2022-03-31,978118,Comm. & Industrial,2.660159522,2.091390976,17.30241658,20.20045946,153.1938663,569.5563689,25.9519791,40.37011484
2022-06-30,978118,Comm. & Industrial,2.660879938,2.005851401,17.732481,21.80807092,152.8745883,730.9226535,26.6387832,45.33194665
2022-09-30,978118,Comm. & Industrial,2.814039462,2.029655787,17.75996461,23.10673633,144.9393735,866.0358801,24.22891169,49.41218279
2022-12-31,978118,Comm. & Industrial,3.163049401,2.283584153,17.74120377,24.26090317,135.8474635,992.9869643,25.50331301,57.01395231
2023-03-31,978118,Comm. & Industrial,3.000315559,2.049298568,17.64007114,25.08685993,127.813402,1111.69008,23.59235132,59.71263148
2023-06-30,978118,Comm. & Industrial,2.977556184,2.10145504,17.02321682,25.36106009,167.1460186,1191.807677,20.36975294,60.48814195
2023-09-30,978118,Comm. & Industrial,2.923002512,2.152321776,16.63116739,25.24536697,210.6911418,1236.009262,18.4688845,59.03946622
2023-12-31,978118,Comm. & Industrial,2.878966909,2.234755277,16.33510015,24.94778224,259.5080128,1242.012814,16.82075611,56.73594344
