rssd_id,portfolio,Peer,state,present,peer_rssd_id,Assets,color,Size,loc_x,loc_y,name
539032,Comm. & Industrial,bank2,California,1,1436204,2,#ff00ff,12,-145,40,BANK OF MARIN
539032,Comm. & Industrial,bank3,Maryland,1,2808602,1,#1900ff,8,22,38,CAPITAL BANK NA
541101,Comm. & Industrial,bank0,New York,2,541101,349,#000000,12,28,18,BANK OF NY MELLON
541101,Comm. & Industrial,bank1,North Carolina,1,216922,7,#fffb00,10,9,48,FIRST BK
541101,Comm. & Industrial,bank2,Illinois,1,375034,2,#ff00ff,6,-27,37,WEST SUBURBAN BK
541101,Comm. & Industrial,bank3,Illinois,1,825146,4,#1900ff,8,-23,33,MORTON CMNTY BK
542528,Comm. & Industrial,bank0,Ohio,2,542528,2,#000000,8,-5,35,CIVISTA BK
542528,Comm. & Industrial,bank1,Illinois,1,426534,3,#fffb00,10,-27,37,HEARTLAND B&TC
542528,Comm. & Industrial,bank2,Florida,1,663834,4,#ff00ff,12,0,63,OCEAN BK
542528,Comm. & Industrial,bank3,Texas,1,2746263,1,#1900ff,6,-60,60,FIRSTCAPITAL BK OF TX NA
543262,Comm. & Industrial,bank0,Idaho,2,543262,2,#000000,6,-120,20,DL EVANS BK
543262,Comm. & Industrial,bank1,Colorado,1,260055,5,#fffb00,12,-85,38,ALPINE BK
543262,Comm. & Industrial,bank2,California,1,507068,3,#ff00ff,10,-145,40,EXCHANGE BK
543262,Comm. & Industrial,bank3,New York,1,884303,2,#1900ff,6,28,18,CHEMUNG CANAL TC
547840,Comm. & Industrial,bank0,Indiana,2,547840,2,#000000,8,-13,33,STAR FNCL BK
547840,Comm. & Industrial,bank1,South Dakota,1,77851,2,#fffb00,8,-65,15,FIRST B&T
547840,Comm. & Industrial,bank2,California,1,140362,1,#ff00ff,6,-145,40,SUNWEST BK
547840,Comm. & Industrial,bank3,Washington,1,258771,7,#1900ff,12,-138,0,HOMESTREET BK
548351,Comm. & Industrial,bank0,Texas,2,548351,2,#000000,6,-60,60,AUSTIN BK TX NA
548351,Comm. & Industrial,bank1,Texas,1,913753,3,#fffb00,10,-70,55,INWOOD NB
548351,Comm. & Industrial,bank2,Oklahoma,1,945053,3,#ff00ff,10,-55,46,RCB BK
548351,Comm. & Industrial,bank3,South Carolina,1,2849801,2,#1900ff,6,5,55,SOUTHERN FIRST BK
556815,Comm. & Industrial,bank0,Pennsylvania,2,556815,2,#000000,10,15,30,PEOPLES BK A CODORUS VALLEY CO
556815,Comm. & Industrial,bank1,Michigan,1,324340,1,#fffb00,6,-8,16,CHOICEONE BK
556815,Comm. & Industrial,bank2,Nebraska,1,403151,1,#ff00ff,6,-70,27,CORNERSTONE BK
556815,Comm. & Industrial,bank3,Missouri,1,572374,5,#1900ff,12,-38,38,GREAT SOUTHERN BK
557858,Comm. & Industrial,bank0,Kansas,2,557858,7,#000000,6,-60,38,INTRUST BK NA
557858,Comm. & Industrial,bank1,North Dakota,1,929352,8,#fffb00,8,-65,2,BELL BK
557858,Comm. & Industrial,bank2,California,1,936462,18,#ff00ff,12,-145,40,MECHANICS BK
557858,Comm. & Industrial,bank3,Maryland,1,2652092,10,#1900ff,10,22,38,EAGLEBANK
572374,Comm. & Industrial,bank0,Missouri,2,572374,5,#000000,12,-38,38,GREAT SOUTHERN BK
572374,Comm. & Industrial,bank1,Michigan,1,324340,1,#fffb00,6,-8,16,CHOICEONE BK
572374,Comm. & Industrial,bank2,Nebraska,1,403151,1,#ff00ff,6,-70,27,CORNERSTONE BK
572374,Comm. & Industrial,bank3,Pennsylvania,1,556815,2,#1900ff,10,15,30,PEOPLES BK A CODORUS VALLEY CO
574976,Comm. & Industrial,bank0,Washington,2,574976,1,#000000,8,-138,0,CASHMERE VALLEY BK
574976,Comm. & Industrial,bank1,Pennsylvania,1,5210,2,#fffb00,12,15,30,ACNB BK
574976,Comm. & Industrial,bank2,Arkansas,1,12946,1,#ff00ff,8,-42,48,FARMERS B&TC
574976,Comm. & Industrial,bank3,Pennsylvania,1,18827,1,#1900ff,8,10,27,NEXTIER BK NA
575254,Comm. & Industrial,bank0,Texas,2,575254,3,#000000,8,-60,60,CITY BK
575254,Comm. & Industrial,bank1,Indiana,1,783648,5,#fffb00,12,-13,33,CENTIER BK
575254,Comm. & Industrial,bank2,Texas,1,949154,3,#ff00ff,8,-70,55,TEXAS B&TC
575254,Comm. & Industrial,bank3,Illinois,1,1001639,2,#1900ff,6,-27,37,PARKWAY B&TC
577128,Comm. & Industrial,bank0,Ohio,2,577128,4,#000000,8,-5,35,PEOPLES BK
577128,Comm. & Industrial,bank1,New Jersey,1,236706,5,#fffb00,12,28,35,PEAPACK GLADSTONE BK
577128,Comm. & Industrial,bank2,Michigan,1,2608754,4,#ff00ff,8,-8,16,MERCANTILE BK OF MI
577128,Comm. & Industrial,bank3,Illinois,1,2938198,3,#1900ff,6,-27,37,NORTHBROOK B&TC NA
584920,Comm. & Industrial,bank0,North Carolina,2,584920,2,#000000,10,9,48,FIDELITY BK
584920,Comm. & Industrial,bank1,Pennsylvania,1,5210,2,#fffb00,10,15,30,ACNB BK
584920,Comm. & Industrial,bank2,Arkansas,1,12946,1,#ff00ff,6,-42,48,FARMERS B&TC
584920,Comm. & Industrial,bank3,Pennsylvania,1,18827,1,#1900ff,6,10,27,NEXTIER BK NA
593007,Comm. & Industrial,bank0,Maine,2,593007,5,#000000,12,50,10,CAMDEN NB
593007,Comm. & Industrial,bank1,New York,1,292908,2,#fffb00,8,28,18,EVANS BK NA
593007,Comm. & Industrial,bank2,Missouri,1,506249,2,#ff00ff,8,-38,38,CENTRAL BK OF ST LOUIS
593007,Comm. & Industrial,bank3,Wisconsin,1,594947,2,#1900ff,8,-30,15,BANK FIRST NA
594433,Comm. & Industrial,bank0,Alabama,2,594433,2,#000000,10,-16,52,CB&S BK
594433,Comm. & Industrial,bank1,Pennsylvania,1,5210,2,#fffb00,10,15,30,ACNB BK
594433,Comm. & Industrial,bank2,Arkansas,1,12946,1,#ff00ff,6,-42,48,FARMERS B&TC
594433,Comm. & Industrial,bank3,Pennsylvania,1,18827,1,#1900ff,6,10,27,NEXTIER BK NA
594947,Comm. & Industrial,bank0,Wisconsin,2,594947,2,#000000,8,-30,15,BANK FIRST NA
594947,Comm. & Industrial,bank1,New York,1,292908,2,#fffb00,8,28,18,EVANS BK NA
594947,Comm. & Industrial,bank2,Missouri,1,506249,2,#ff00ff,8,-38,38,CENTRAL BK OF ST LOUIS
594947,Comm. & Industrial,bank3,Rhode Island,1,816603,5,#1900ff,12,40,30,WASHINGTON TC OF WESTERLY
595869,Comm. & Industrial,bank0,California,2,595869,19,#000000,10,-145,40,CATHAY BK
595869,Comm. & Industrial,bank1,Massachusetts,1,128904,15,#fffb00,8,38,23,EASTERN BK
595869,Comm. & Industrial,bank2,Nebraska,1,527954,24,#ff00ff,12,-70,27,FIRST NB OF OMAHA
595869,Comm. & Industrial,bank3,Mississippi,1,749242,14,#1900ff,6,-28,53,RENASANT BK
599764,Comm. & Industrial,bank0,Texas,2,599764,4,#000000,10,-60,60,AMERICAN NB TX
599764,Comm. & Industrial,bank1,Colorado,1,255659,5,#fffb00,12,-85,38,BANK OF COLORADO
599764,Comm. & Industrial,bank2,North Carolina,1,717924,3,#ff00ff,8,9,48,SOUTHERN B&TC
599764,Comm. & Industrial,bank3,Virginia,1,958727,2,#1900ff,6,15,42,AMERICAN NB&TC
601050,Comm. & Industrial,bank0,Missouri,2,601050,31,#000000,8,-38,38,COMMERCE BK
601050,Comm. & Industrial,bank1,Illinois,1,210434,151,#fffb00,12,-27,37,NORTHERN TC
601050,Comm. & Industrial,bank2,California,1,494261,28,#ff00ff,6,-145,40,PACIFIC WESTERN BK
601050,Comm. & Industrial,bank3,Florida,1,1929247,37,#1900ff,10,0,63,SOUTH ST BK NA
601416,Comm. & Industrial,bank0,New York,2,601416,4,#000000,10,28,18,FIVE STAR BK
601416,Comm. & Industrial,bank1,Kansas,1,139656,3,#fffb00,6,-60,38,EQUITY BK
601416,Comm. & Industrial,bank2,North Dakota,1,236153,4,#ff00ff,10,-65,2,FIRST INTERNATIONAL B&TC
601416,Comm. & Industrial,bank3,Pennsylvania,1,786612,3,#1900ff,6,15,30,MID PENN BK
606046,Comm. & Industrial,bank0,Mississippi,2,606046,23,#000000,12,-28,53,BANCORPSOUTH BK
606046,Comm. & Industrial,bank1,Massachusetts,1,128904,15,#fffb00,6,38,23,EASTERN BK
606046,Comm. & Industrial,bank2,Arkansas,1,663245,21,#ff00ff,8,-42,48,SIMMONS BK
606046,Comm. & Industrial,bank3,Hawaii,1,980661,22,#1900ff,10,-160,50,FIRST HAWAIIAN BK
613008,Comm. & Industrial,bank0,Massachusetts,2,613008,13,#000000,10,38,23,ROCKLAND TC
613008,Comm. & Industrial,bank1,New York,1,229913,7,#fffb00,6,28,18,MIZUHO BK USA
613008,Comm. & Industrial,bank2,Maryland,1,506922,12,#ff00ff,8,22,38,SANDY SPRING BK
613008,Comm. & Industrial,bank3,Virginia,1,2797724,14,#1900ff,12,15,42,TOWNEBANK
613950,Comm. & Industrial,bank0,Texas,2,613950,2,#000000,10,-60,60,DBA FIRST CONVENIENCE BK
613950,Comm. & Industrial,bank1,Pennsylvania,1,5210,2,#fffb00,10,15,30,ACNB BK
613950,Comm. & Industrial,bank2,Arkansas,1,12946,1,#ff00ff,6,-42,48,FARMERS B&TC
613950,Comm. & Industrial,bank3,Pennsylvania,1,18827,1,#1900ff,6,10,27,NEXTIER BK NA
625654,Comm. & Industrial,bank0,Missouri,2,625654,1,#000000,6,-38,38,COUNTRY CLUB BK
625654,Comm. & Industrial,bank1,Colorado,1,255659,5,#fffb00,12,-85,38,BANK OF COLORADO
625654,Comm. & Industrial,bank2,Texas,1,599764,4,#ff00ff,10,-60,60,AMERICAN NB TX
625654,Comm. & Industrial,bank3,Virginia,1,958727,2,#1900ff,8,15,42,AMERICAN NB&TC
